Feature,Mean_ABS_SHAP
SLC7A5P1,0.02241183184898481
ANKRD35,0.022223283025046163
TROAP,0.02202656555491709
GARS1,0.022014131874877538
FUCA2,0.021745988267207392
ATG4D,0.021724015943989223
ADIPOR1,0.021687232702656545
DGKD,0.021287067177299727
SMG7,0.021246442827783703
FANCG,0.02122977710826787
CIP2A,0.021140603339485427
OTOF,0.02099451235996496
TSC22D4,0.020967617152393054
LLGL1,0.020831763066270784
CDKN3,0.020752875582211637
DCUN1D2,0.02068113536676305
KLRC2,0.020632303326989065
AGPS,0.020569543277254496
ZNF629,0.020241559091919076
F2RL1,0.020154438902574495
ZNF532,0.019674827196101485
SORT1,0.01962524269659284
OASL,0.0195037341077111
NCAPH2,0.01943430464298007
ARL4C,0.01928453746517647
TMEM263,0.01923151096847227
C1GALT1,0.019229849070937496
POMGNT2,0.018847682043052726
SLC22A5,0.018789825476210248
LINC02361,0.018607112022004792
SLC25A1,0.01806627321939605
METTL7A,0.018002597029168822
CD69,0.01799063113600294
ANLN,0.017960914220832746
RPL6P10,0.01773423924626964
SLC46A3,0.01749507533719388
EEPD1,0.017393062541929283
PHF19,0.01737080660347364
CBFA2T2,0.01734756948885684
H2AC14,0.017291863595533197
C11orf24,0.017148456433404725
CCS,0.017047433333458328
PCBP1,0.01703528396440813
SLC2A11,0.016745167946592483
RAD54L,0.01653321202745687
ZNF587,0.01648692579992012
KATNIP,0.016329972381347427
PEBP1,0.015843990978785708
RHOT2,0.015786281959337123
NKIRAS2,0.015746109228752664
PLXNB2,0.015645052310559827
BHLHE40,0.015605736082118847
FAM219B,0.015572948940634738
SLC48A1,0.015562694562472794
APEX1,0.015417018884998105
COL9A3,0.01536316388055505
PTK2B,0.015219353034206995
ARL14EP,0.015183613134716233
TYW1,0.01500949229093211
CLINT1,0.014875844784070533
ARL4D,0.014863948549169089
PRR5L,0.014565406712963053
MICU1,0.014530921758608118
ATXN1,0.01438422224565409
P2RY13,0.014289533990038999
